AnimalName,Symptom,Count,TotalSymptoms,Percentage
Birds,Inappentence,1,185,0.005405405405405406
Birds,Itching,1,185,0.005405405405405406
Birds,Kicking at the belly,1,185,0.005405405405405406
Birds,Lack of flying,1,185,0.005405405405405406
Birds,Lack of walking,1,185,0.005405405405405406
Birds,Lame,1,185,0.005405405405405406
Birds,Lameness,1,185,0.005405405405405406
Birds,Legness,1,185,0.005405405405405406
Birds,Lepatomegaly,1,185,0.005405405405405406
Birds,Less Eat,1,185,0.005405405405405406
Birds,Less Feather growth,1,185,0.005405405405405406
Birds,Lethargy,5,185,0.02702702702702703
Birds,Liquid Dropping,1,185,0.005405405405405406
Birds,Loss of Appetite,4,185,0.021621621621621623
Birds,Loss of appetite,3,185,0.016216216216216217
Birds,Loss of pigment,1,185,0.005405405405405406
Birds,Loss of powder down,1,185,0.005405405405405406
Birds,Misshapen Beak,1,185,0.005405405405405406
Birds,Mortality,1,185,0.005405405405405406
Birds,Muscle aches,1,185,0.005405405405405406
Birds,Nasal Discharge,3,185,0.016216216216216217
Birds,Neck Paralysis,1,185,0.005405405405405406
Birds,Nervous Issue,1,185,0.005405405405405406
Birds,Obstructed Lungs,1,185,0.005405405405405406
Birds,Overweight,1,185,0.005405405405405406
Birds,Pains,5,185,0.02702702702702703
Birds,Pale comb,1,185,0.005405405405405406
Birds,Paresis,1,185,0.005405405405405406
Birds,Preening,1,185,0.005405405405405406
Birds,Puffed_up Feather,1,185,0.005405405405405406
Birds,Redness ,1,185,0.005405405405405406
Birds,Retarded Growth,1,185,0.005405405405405406
Birds,Roughened,1,185,0.005405405405405406
Birds,Ruffled Appearance,1,185,0.005405405405405406
Birds,Ruffled feathers,2,185,0.010810810810810811
Birds,Scabs On feet,1,185,0.005405405405405406
Birds,Secondary Infection,1,185,0.005405405405405406
Birds,Seizures,2,185,0.010810810810810811
Birds,Shaking oh head,2,185,0.010810810810810811
Birds,Sharp Feather,1,185,0.005405405405405406
Birds,Shortness of breath,1,185,0.005405405405405406
Birds,Sinuses,1,185,0.005405405405405406
Birds,Skin Rashes,1,185,0.005405405405405406
Birds,Skin infection,1,185,0.005405405405405406
Birds,Skin rashes,3,185,0.016216216216216217
Birds,Sleeping Excessively,1,185,0.005405405405405406
Birds,Small and yellow bumps,1,185,0.005405405405405406
Birds,Sneezing,4,185,0.021621621621621623
Birds,Snoring,1,185,0.005405405405405406
Birds,Sour Throat,1,185,0.005405405405405406
Birds,Splenomegaly,1,185,0.005405405405405406
Birds,Straining,1,185,0.005405405405405406
Birds,Stress,1,185,0.005405405405405406
Birds,Stripped remiges,1,185,0.005405405405405406
Birds,Swelling,2,185,0.010810810810810811
Birds,Swollen,1,185,0.005405405405405406
Birds,Swollen Abdomen,1,185,0.005405405405405406
Birds,Swollen Eyelids,1,185,0.005405405405405406
Birds,Swolling of joint,1,185,0.005405405405405406
Birds,Tail Wagging,1,185,0.005405405405405406
Birds,Tail_Bobbing,1,185,0.005405405405405406
Birds,Thickening of skin,1,185,0.005405405405405406
Birds,Torticollis,1,185,0.005405405405405406
Birds,Trachea,1,185,0.005405405405405406
Birds,Tremor of head and neck,1,185,0.005405405405405406
Birds,Tremors of the head,1,185,0.005405405405405406
Birds,Undigested in their feces,1,185,0.005405405405405406
Birds,Vision Problem,1,185,0.005405405405405406
Birds,Vomiting,5,185,0.02702702702702703
Birds,Watery Eyes,1,185,0.005405405405405406
Birds,Weakness,8,185,0.043243243243243246
Birds,Weight loss,5,185,0.02702702702702703
Birds,Yellow Eye,1,185,0.005405405405405406
Birds,Yellow in beak,1,185,0.005405405405405406
Black-tailed deer,drooling,1,5,0.2
Black-tailed deer,listlessness,1,5,0.2
Black-tailed deer,stumbling,1,5,0.2
Black-tailed deer,urination problem,1,5,0.2
Black-tailed deer,wasting,1,5,0.2
Buffaloes,Abdominal destention,1,645,0.0015503875968992248
Buffaloes,Abdominal discomfort,1,645,0.0015503875968992248
Buffaloes,Abdominal pain,1,645,0.0015503875968992248
Buffaloes,Abnormal conformation,1,645,0.0015503875968992248
Buffaloes,Abnormalities,1,645,0.0015503875968992248
Buffaloes,Abortion,2,645,0.0031007751937984496
Buffaloes,Air sacculitis,1,645,0.0015503875968992248
Buffaloes,Anemia,5,645,0.007751937984496124
Buffaloes,Anorexia,13,645,0.020155038759689922
Buffaloes,Apathy,2,645,0.0031007751937984496
Buffaloes,Asymptomatic,1,645,0.0015503875968992248
Buffaloes,Ataxia,2,645,0.0031007751937984496
Buffaloes,Back Pain,1,645,0.0015503875968992248
Buffaloes,Balance problem,1,645,0.0015503875968992248
Buffaloes,Barren ewes,1,645,0.0015503875968992248
Buffaloes,Beak overgrowth,1,645,0.0015503875968992248
Buffaloes,Berberi,1,645,0.0015503875968992248
Buffaloes,Blindness,2,645,0.0031007751937984496
Buffaloes,Blood Poisioning ,1,645,0.0015503875968992248
Buffaloes,Blood from mouth,1,645,0.0015503875968992248
Buffaloes,Bloody,2,645,0.0031007751937984496
Buffaloes,Bloody Drool,1,645,0.0015503875968992248
Buffaloes,Bloody in feather,1,645,0.0015503875968992248
Buffaloes,Blue Eye,1,645,0.0015503875968992248
Buffaloes,Blue straws,1,645,0.0015503875968992248
Buffaloes,Bony Lesion,1,645,0.0015503875968992248
Buffaloes,Broken Bones,1,645,0.0015503875968992248
Buffaloes,Cessation of eructation,1,645,0.0015503875968992248
Buffaloes,Chest Pain,3,645,0.004651162790697674
Buffaloes,Chills,1,645,0.0015503875968992248
Buffaloes,Chronic eye inflamation,1,645,0.0015503875968992248
Buffaloes,Circling,1,645,0.0015503875968992248
Buffaloes,Cloacal pasting,1,645,0.0015503875968992248
Buffaloes,Clubbed Feather,1,645,0.0015503875968992248
Buffaloes,Colic,2,645,0.0031007751937984496
Buffaloes,Congestion,2,645,0.0031007751937984496
Buffaloes,Conjuctivtis,1,645,0.0015503875968992248
Buffaloes,Convulsion,2,645,0.0031007751937984496
Buffaloes,Cornea become cloudy,1,645,0.0015503875968992248
Buffaloes,Coughing,30,645,0.046511627906976744
Buffaloes,Crusting of the skin,1,645,0.0015503875968992248
Buffaloes,Dandruff,1,645,0.0015503875968992248
Buffaloes,Darkened skin,1,645,0.0015503875968992248
Buffaloes,Deability,1,645,0.0015503875968992248
Buffaloes,Death,6,645,0.009302325581395349
Buffaloes,Death of lamb,1,645,0.0015503875968992248
Buffaloes,Decreased appetite,1,645,0.0015503875968992248
Buffaloes,Decreased growth of bone,1,645,0.0015503875968992248
Buffaloes,Decresed egg production,1,645,0.0015503875968992248
Buffaloes,Defienciency in vitamin,1,645,0.0015503875968992248
Buffaloes,Dehydration,6,645,0.009302325581395349
Buffaloes,Dejection,2,645,0.0031007751937984496
Buffaloes,Depression,16,645,0.024806201550387597
Buffaloes,Diarrhea,24,645,0.037209302325581395
Buffaloes,Diarrhea with muscus,1,645,0.0015503875968992248
Buffaloes,Difficultty in Breathing,1,645,0.0015503875968992248
Buffaloes,Difficulty breathing,3,645,0.004651162790697674
Buffaloes,Difficulty in Breathing,1,645,0.0015503875968992248
Buffaloes,Difficulty in Swallowing,1,645,0.0015503875968992248
Buffaloes,Difficulty in breathing,6,645,0.009302325581395349
Buffaloes,Difficulty in feeding,1,645,0.0015503875968992248
Buffaloes,Difficulty walking,1,645,0.0015503875968992248
Buffaloes,Dilation of duodenum,1,645,0.0015503875968992248
Buffaloes,Diphtherictic,1,645,0.0015503875968992248
Buffaloes,Discharge,1,645,0.0015503875968992248
Buffaloes,Discharge ,1,645,0.0015503875968992248
Buffaloes,Discharge From eyes,1,645,0.0015503875968992248
Buffaloes,Dizziness,1,645,0.0015503875968992248
Buffaloes,Drooling,1,645,0.0015503875968992248
Buffaloes,Drooping ears,1,645,0.0015503875968992248
Buffaloes,Drooping wings,1,645,0.0015503875968992248
Buffaloes,Drop on egg production,1,645,0.0015503875968992248
Buffaloes,Dry Scabs,1,645,0.0015503875968992248
Buffaloes,Dullness,3,645,0.004651162790697674
Buffaloes,Dyspnea,11,645,0.017054263565891473
Buffaloes,Ear infection,1,645,0.0015503875968992248
Buffaloes,Edema,1,645,0.0015503875968992248
Buffaloes,Edema in lower jaw,1,645,0.0015503875968992248
Buffaloes,Emaciation,3,645,0.004651162790697674
Buffaloes,Enlarged Thymus,1,645,0.0015503875968992248
Buffaloes,Enlarged lymph nodes,1,645,0.0015503875968992248
Buffaloes,Enlarged lymph nodes or Swelling,1,645,0.0015503875968992248
Buffaloes,Enlarged skulls,1,645,0.0015503875968992248
Buffaloes,Enteritis,1,645,0.0015503875968992248
Buffaloes,Epistaxis,2,645,0.0031007751937984496
Buffaloes,Excess salivation,1,645,0.0015503875968992248
Buffaloes,Excession Salivation,1,645,0.0015503875968992248
Buffaloes,Exercise in tolerance,1,645,0.0015503875968992248
Buffaloes,Exhaustion,1,645,0.0015503875968992248
Buffaloes,Extension of neck,1,645,0.0015503875968992248
Buffaloes,Eye and Skin change,1,645,0.0015503875968992248
Buffaloes,Eye closed,2,645,0.0031007751937984496
Buffaloes,Eye disharge,1,645,0.0015503875968992248
Buffaloes,Facial Swelling,2,645,0.0031007751937984496
Buffaloes,Facial edema,3,645,0.004651162790697674
Buffaloes,Fatique,2,645,0.0031007751937984496
Buffaloes,Feather Loss,1,645,0.0015503875968992248
Buffaloes,Feather Plucking,1,645,0.0015503875968992248
Buffaloes,Fever,42,645,0.06511627906976744
Buffaloes,Flatulence,1,645,0.0015503875968992248
Buffaloes,Fluffed Feather,1,645,0.0015503875968992248
Buffaloes,Forthy eye,1,645,0.0015503875968992248
Buffaloes,Gagging,1,645,0.0015503875968992248
Buffaloes,Gas,1,645,0.0015503875968992248
Buffaloes,Gastritis,1,645,0.0015503875968992248
Buffaloes,Green Dropping,1,645,0.0015503875968992248
Buffaloes,Greenish diarrhea,1,645,0.0015503875968992248
Buffaloes,Greenish-yellow nasal discharge,1,645,0.0015503875968992248
Buffaloes,Grunting,1,645,0.0015503875968992248
Buffaloes,Hair loss,1,645,0.0015503875968992248
Buffaloes,Hairy Fleeces,1,645,0.0015503875968992248
Buffaloes,Half-closed eye,1,645,0.0015503875968992248
Buffaloes,Halitosis,2,645,0.0031007751937984496
Buffaloes,Head ache,1,645,0.0015503875968992248
Buffaloes,Head tilt,1,645,0.0015503875968992248
Buffaloes,Headache,1,645,0.0015503875968992248
Buffaloes,Heavy Breathing,2,645,0.0031007751937984496
Buffaloes,Hematuria,1,645,0.0015503875968992248
Buffaloes,Hemoglobinuria,1,645,0.0015503875968992248
Buffaloes,Hemolytic anemia,1,645,0.0015503875968992248
Buffaloes,Hemopytsis,1,645,0.0015503875968992248
Buffaloes,Hepatitis,1,645,0.0015503875968992248
Buffaloes,High moratality,1,645,0.0015503875968992248
Buffaloes,Hock joint,1,645,0.0015503875968992248
Buffaloes,Hyperaestesia,1,645,0.0015503875968992248
Buffaloes,Hyperesthesia,1,645,0.0015503875968992248
Buffaloes,Inappentence,1,645,0.0015503875968992248
Buffaloes,Incoordination,1,645,0.0015503875968992248
Buffaloes,Infection,1,645,0.0015503875968992248
Buffaloes,Inflammed eye,1,645,0.0015503875968992248
Buffaloes,Itching,1,645,0.0015503875968992248
Buffaloes,Jaundice,1,645,0.0015503875968992248
Buffaloes,Joint Pain,1,645,0.0015503875968992248
Buffaloes,Kicking at the belly,1,645,0.0015503875968992248
Buffaloes,Kid moratality,2,645,0.0031007751937984496
Buffaloes,Labored breathing,2,645,0.0031007751937984496
Buffaloes,Lack of coordination,1,645,0.0015503875968992248
Buffaloes,Lack of flying,1,645,0.0015503875968992248
Buffaloes,Lack of pigmentation,1,645,0.0015503875968992248
Buffaloes,Lack of walking,1,645,0.0015503875968992248
Buffaloes,Lacrimation,1,645,0.0015503875968992248
Buffaloes,Lame,1,645,0.0015503875968992248
Buffaloes,Lameness,5,645,0.007751937984496124
Buffaloes,Legness,1,645,0.0015503875968992248
Buffaloes,Lepatomegaly,1,645,0.0015503875968992248
Buffaloes,Lesion,1,645,0.0015503875968992248
Buffaloes,Lesions in the nasal cavity,1,645,0.0015503875968992248
Buffaloes,Lesions on nose,2,645,0.0031007751937984496
Buffaloes,Less Eat,1,645,0.0015503875968992248
Buffaloes,Less Feather growth,1,645,0.0015503875968992248
Buffaloes,Lession on the skin,1,645,0.0015503875968992248
Buffaloes,Lethargy,18,645,0.027906976744186046
Buffaloes,Limping,1,645,0.0015503875968992248
Buffaloes,Liquid Dropping,1,645,0.0015503875968992248
Buffaloes,Listlessness,1,645,0.0015503875968992248
Buffaloes,Loss of  appetite,3,645,0.004651162790697674
Buffaloes,Loss of Appetite,4,645,0.006201550387596899
Buffaloes,Loss of appetite,4,645,0.006201550387596899
Buffaloes,Loss of appettite,1,645,0.0015503875968992248
Buffaloes,Loss of pigment,1,645,0.0015503875968992248
Buffaloes,Loss of powder down,1,645,0.0015503875968992248
Buffaloes,Lossened Teeth,1,645,0.0015503875968992248
Buffaloes,Lying Down,1,645,0.0015503875968992248
Buffaloes,Lying down,2,645,0.0031007751937984496
Buffaloes,Misshapen Beak,1,645,0.0015503875968992248
Buffaloes,Mortality,3,645,0.004651162790697674
Buffaloes,Muscle aches,3,645,0.004651162790697674
Buffaloes,Muscle twiching,1,645,0.0015503875968992248
Buffaloes,Muscles ache,1,645,0.0015503875968992248
Buffaloes,Nasal Discharge,16,645,0.024806201550387597
Buffaloes,Nasal discharge,1,645,0.0015503875968992248
Buffaloes,Nausea,1,645,0.0015503875968992248
Buffaloes,Neck Paralysis,1,645,0.0015503875968992248
Buffaloes,Neck paralysis,1,645,0.0015503875968992248
Buffaloes,Nervous,1,645,0.0015503875968992248
Buffaloes,Nervous Issue,1,645,0.0015503875968992248
Buffaloes,Neurologic abnormalities,1,645,0.0015503875968992248
Buffaloes,Neurologic sign,1,645,0.0015503875968992248
Buffaloes,Noisy Breathing,1,645,0.0015503875968992248
Buffaloes,Nose Bleeds,1,645,0.0015503875968992248
Buffaloes,Obstructed Lungs,1,645,0.0015503875968992248
Buffaloes,Overweight,1,645,0.0015503875968992248
Buffaloes,Pain,5,645,0.007751937984496124
Buffaloes,Pain on face,1,645,0.0015503875968992248
Buffaloes,Painfull,2,645,0.0031007751937984496
Buffaloes,Pains,7,645,0.010852713178294573
Buffaloes,Pale comb,1,645,0.0015503875968992248
Buffaloes,Paralyzed leg,1,645,0.0015503875968992248
Buffaloes,Paresis,1,645,0.0015503875968992248
Buffaloes,Pharyngitis,1,645,0.0015503875968992248
Buffaloes,Pneumonia ,1,645,0.0015503875968992248
Buffaloes,Poor Appetite,3,645,0.004651162790697674
Buffaloes,Poor conformation,1,645,0.0015503875968992248
Buffaloes,Preening,1,645,0.0015503875968992248
Buffaloes,Puffed_up Feather,1,645,0.0015503875968992248
Buffaloes,Purplish combs,1,645,0.0015503875968992248
Buffaloes,Rapid Heart Rate,1,645,0.0015503875968992248
Buffaloes,Redness ,1,645,0.0015503875968992248
Buffaloes,Redness of white of the eye,1,645,0.0015503875968992248
Buffaloes,Reduce Energy,1,645,0.0015503875968992248
Buffaloes,Reduce Lamp marking,1,645,0.0015503875968992248
Buffaloes,Reduce growth,3,645,0.004651162790697674
Buffaloes,Respiratory distress,1,645,0.0015503875968992248
Buffaloes,Restlessness,1,645,0.0015503875968992248
Buffaloes,Retarded Growth,1,645,0.0015503875968992248
Buffaloes,Retching,1,645,0.0015503875968992248
Buffaloes,Rhinorrhea,3,645,0.004651162790697674
Buffaloes,Roughened,1,645,0.0015503875968992248
Buffaloes,Ruffled Appearance,1,645,0.0015503875968992248
Buffaloes,Ruffled feathers,2,645,0.0031007751937984496
Buffaloes,Ruminal stasis,1,645,0.0015503875968992248
Buffaloes,Runny nose,1,645,0.0015503875968992248
Buffaloes,Scabs On feet,1,645,0.0015503875968992248
Buffaloes,Secondary Infection,1,645,0.0015503875968992248
Buffaloes,Seizuers,1,645,0.0015503875968992248
Buffaloes,Seizures,3,645,0.004651162790697674
Buffaloes,Semen Examination,1,645,0.0015503875968992248
Buffaloes,Severe headache,1,645,0.0015503875968992248
Buffaloes,Severe swellimg,1,645,0.0015503875968992248
Buffaloes,Severe weekness and depression,1,645,0.0015503875968992248
Buffaloes,Shaking oh head,2,645,0.0031007751937984496
Buffaloes,Shallow breathing,1,645,0.0015503875968992248
Buffaloes,Sharp Feather,1,645,0.0015503875968992248
Buffaloes,Short term lethargy,1,645,0.0015503875968992248
Buffaloes,Shortness of breath,1,645,0.0015503875968992248
Buffaloes,Signs in ewe,1,645,0.0015503875968992248
Buffaloes,Signs in rams,1,645,0.0015503875968992248
Buffaloes,Sinuses,1,645,0.0015503875968992248
Buffaloes,Skin Rashes,1,645,0.0015503875968992248
Buffaloes,Skin infection,1,645,0.0015503875968992248
Buffaloes,Skin rashes,5,645,0.007751937984496124
Buffaloes,SkinAllergy,1,645,0.0015503875968992248
Buffaloes,Sleeping Excessively,1,645,0.0015503875968992248
Buffaloes,Slow growth,1,645,0.0015503875968992248
Buffaloes,Small and yellow bumps,1,645,0.0015503875968992248
Buffaloes,Sneezing,15,645,0.023255813953488372
Buffaloes,Snoring,1,645,0.0015503875968992248
Buffaloes,Sour Throat,1,645,0.0015503875968992248
Buffaloes,Spines,1,645,0.0015503875968992248
Buffaloes,Splenomegaly,1,645,0.0015503875968992248
Buffaloes,Spread of infection,1,645,0.0015503875968992248
Buffaloes,Staggering,1,645,0.0015503875968992248
Buffaloes,Stiffness,1,645,0.0015503875968992248
Buffaloes,Straining,1,645,0.0015503875968992248
Buffaloes,Stress,1,645,0.0015503875968992248
Buffaloes,Stripped remiges,1,645,0.0015503875968992248
Buffaloes,Strong cough,1,645,0.0015503875968992248
Buffaloes,Succumb,1,645,0.0015503875968992248
Buffaloes,Sudden Abortion,1,645,0.0015503875968992248
Buffaloes,Sudden death,2,645,0.0031007751937984496
Buffaloes,Sweats,1,645,0.0015503875968992248
Buffaloes,Swelling,3,645,0.004651162790697674
Buffaloes,Swelling of eyelid,1,645,0.0015503875968992248
Buffaloes,Swelling of face or leg,1,645,0.0015503875968992248
Buffaloes,Swelling of joints,1,645,0.0015503875968992248
Buffaloes,Swelling on leg,1,645,0.0015503875968992248
Buffaloes,Swollen,1,645,0.0015503875968992248
Buffaloes,Swollen Abdomen,1,645,0.0015503875968992248
Buffaloes,Swollen Belly,1,645,0.0015503875968992248
Buffaloes,Swollen Eyelids,1,645,0.0015503875968992248
Buffaloes,Swollen kidney,1,645,0.0015503875968992248
Buffaloes,Swollen left abdomen,1,645,0.0015503875968992248
Buffaloes,Swollen lymph nodes,1,645,0.0015503875968992248
Buffaloes,Swolling of joint,1,645,0.0015503875968992248
Buffaloes,Tail Wagging,1,645,0.0015503875968992248
Buffaloes,Tail_Bobbing,1,645,0.0015503875968992248
Buffaloes,Tarry Stool,1,645,0.0015503875968992248
Buffaloes,Tear production,1,645,0.0015503875968992248
Buffaloes,Teeth griding,1,645,0.0015503875968992248
Buffaloes,Tensemus,1,645,0.0015503875968992248
Buffaloes,Thickening of skin,1,645,0.0015503875968992248
Buffaloes,Thrist and urination,1,645,0.0015503875968992248
Buffaloes,Tiredness,2,645,0.0031007751937984496
Buffaloes,Torticollis,1,645,0.0015503875968992248
Buffaloes,Trachea,1,645,0.0015503875968992248
Buffaloes,Tremor of head and neck,1,645,0.0015503875968992248
Buffaloes,Tremors of the head,1,645,0.0015503875968992248
Buffaloes,Ulcerated ear,1,645,0.0015503875968992248
Buffaloes,Ulcerated muscle,1,645,0.0015503875968992248
Buffaloes,Ulcerated skin,1,645,0.0015503875968992248
Buffaloes,Ulcers,1,645,0.0015503875968992248
Buffaloes,Unable To Eat,1,645,0.0015503875968992248
Buffaloes,Unable to exercise,1,645,0.0015503875968992248
Buffaloes,Underdeveloped muscles,1,645,0.0015503875968992248
Buffaloes,Undigested in their feces,1,645,0.0015503875968992248
Buffaloes,Unilateral Nasal discharge,1,645,0.0015503875968992248
Buffaloes,Unusally thin,1,645,0.0015503875968992248
Buffaloes,Urination,2,645,0.0031007751937984496
Buffaloes,Urine retention,1,645,0.0015503875968992248
Buffaloes,Vaginal Discharge,1,645,0.0015503875968992248
Buffaloes,Vision Problem,1,645,0.0015503875968992248
Buffaloes,Vomiting,11,645,0.017054263565891473
Buffaloes,Wasting,3,645,0.004651162790697674
Buffaloes,Watering of eyes,1,645,0.0015503875968992248
Buffaloes,Watery Eyes,1,645,0.0015503875968992248
Buffaloes,Watery Stool,1,645,0.0015503875968992248
Buffaloes,Watery faeces,1,645,0.0015503875968992248
Buffaloes,Wattles,1,645,0.0015503875968992248
Buffaloes,Weak Pulse,1,645,0.0015503875968992248
Buffaloes,Weakness,19,645,0.02945736434108527
Buffaloes,Week pulse,1,645,0.0015503875968992248
Buffaloes,Weekness in the back legs,1,645,0.0015503875968992248
Buffaloes,Weight Loss,1,645,0.0015503875968992248
Buffaloes,Weight loss,25,645,0.03875968992248062
Buffaloes,Weightloss,1,645,0.0015503875968992248
Buffaloes,Wound,1,645,0.0015503875968992248
Buffaloes,Yellow Eye,1,645,0.0015503875968992248
Buffaloes,Yellow in beak,1,645,0.0015503875968992248
Buffaloes,Yellow or green dropping,1,645,0.0015503875968992248
Buffaloes,congestion,1,645,0.0015503875968992248
Buffaloes,depression,1,645,0.0015503875968992248
Buffaloes,diarrhea,1,645,0.0015503875968992248
Buffaloes,fever,1,645,0.0015503875968992248
Buffaloes,lameness in affected leg,1,645,0.0015503875968992248
Buffaloes,loss of appetite,3,645,0.004651162790697674
Buffaloes,morbidity,1,645,0.0015503875968992248
Buffaloes,rapid pulse and heart rates,1,645,0.0015503875968992248
Buffaloes,ruffled feathers,1,645,0.0015503875968992248
Buffaloes,weakness,1,645,0.0015503875968992248
Cattle,Abnormal behaviour,1,105,0.009523809523809525
Cattle,Aneamia,1,105,0.009523809523809525
Cattle,Animal become lame,1,105,0.009523809523809525
Cattle,Animal gets uneasy,1,105,0.009523809523809525
Cattle,Animal stop feed,1,105,0.009523809523809525
Cattle,Appetite,1,105,0.009523809523809525
Cattle,Attack,1,105,0.009523809523809525
Cattle,Bite other animals,1,105,0.009523809523809525
Cattle,Blood on faces,1,105,0.009523809523809525
Cattle,Bloody Diarrhea,1,105,0.009523809523809525
Cattle,Blooody Fluid,1,105,0.009523809523809525
Cattle,Bottle Jaw,1,105,0.009523809523809525
Cattle,Consistency of milk,1,105,0.009523809523809525
Cattle,Convulsion,1,105,0.009523809523809525
Cattle,Coughing,2,105,0.01904761904761905
Cattle,Decrease in milk production,1,105,0.009523809523809525
Cattle,Depression,2,105,0.01904761904761905
Cattle,Diarrhea,4,105,0.0380952380952381
Cattle,Difficult in respiration,1,105,0.009523809523809525
Cattle,Difficulty in breathing,3,105,0.02857142857142857
Cattle,Distress,1,105,0.009523809523809525
Cattle,Dribbling of saliva,1,105,0.009523809523809525
Cattle,Drop in milk production,1,105,0.009523809523809525
Cattle,Dry Hair coat,1,105,0.009523809523809525
Cattle,Dull,1,105,0.009523809523809525
Cattle,Excessive production,1,105,0.009523809523809525
Cattle,Excitability,1,105,0.009523809523809525
Cattle,Eye become dull,1,105,0.009523809523809525
Cattle,Faeces are streake with blood,1,105,0.009523809523809525
Cattle,Fever,11,105,0.10476190476190476
Cattle,Fluif Faeces on blood and muscle,1,105,0.009523809523809525
Cattle,Hardness,1,105,0.009523809523809525
Cattle,Heat,1,105,0.009523809523809525
Cattle,Hind quarted soil,1,105,0.009523809523809525
Cattle,Hyper sensitivity,1,105,0.009523809523809525
Cattle,Inability of Swalllon Feeding,1,105,0.009523809523809525
Cattle,Inability to stand ,1,105,0.009523809523809525
Cattle,Lameness,1,105,0.009523809523809525
Cattle,Lession on the skin,1,105,0.009523809523809525
Cattle,Milk reduce,1,105,0.009523809523809525
Cattle,Milky Hard,1,105,0.009523809523809525
Cattle,Moist and painfull,1,105,0.009523809523809525
Cattle,Nasal Discharge,1,105,0.009523809523809525
Cattle,Nervousness,1,105,0.009523809523809525
Cattle,Normal appetite,1,105,0.009523809523809525
Cattle,Pain,3,105,0.02857142857142857
Cattle,Painfull,1,105,0.009523809523809525
Cattle,Painfull Swalling,1,105,0.009523809523809525
Cattle,Papules appear on teats anad udder,1,105,0.009523809523809525
Cattle,Pneumonia ,1,105,0.009523809523809525
Cattle,Pot belly,1,105,0.009523809523809525
Cattle,Prostrat,1,105,0.009523809523809525
Cattle,Red Diarrhea,1,105,0.009523809523809525
Cattle,Red eye,1,105,0.009523809523809525
Cattle,Redness,1,105,0.009523809523809525
Cattle,Relunctance to move,1,105,0.009523809523809525
Cattle,Salivation,1,105,0.009523809523809525
Cattle,Severe,1,105,0.009523809523809525
Cattle,Slightly Swollen,1,105,0.009523809523809525
Cattle,Staggering,1,105,0.009523809523809525
Cattle,Stamping And pedding of hind eye,1,105,0.009523809523809525
Cattle,Stand with head droping,1,105,0.009523809523809525
Cattle,Sudden Death,1,105,0.009523809523809525
Cattle,Swelling may occur under jaw,1,105,0.009523809523809525
Cattle,Swelling on leg,1,105,0.009523809523809525
Cattle,Trembling,1,105,0.009523809523809525
Cattle,Ulcer on gum,1,105,0.009523809523809525
Cattle,Weakness,1,105,0.009523809523809525
Cattle,Weight loss,2,105,0.01904761904761905
Cattle,Yellowish Discharge,1,105,0.009523809523809525
Cattle,depression,1,105,0.009523809523809525
Cattle,difficulty breating,1,105,0.009523809523809525
Cattle,drooling,1,105,0.009523809523809525
